refresh_time,source,symbol,rows_raw,rows_clean,rows_fail,status,message
2026-03-17T11:57:06Z,tushare.hk_daily,3690.HK,1840,1839,0,success,full refresh from listing date completed
2026-03-17T11:57:39Z,tushare.hk_daily,9618.HK,1412,1411,0,success,full refresh from listing date completed
2026-03-17T19:39:25Z,tushare.hk_daily,02618.HK,1180,1180,0,success,full refresh from listing date completed
2026-03-17T19:39:27Z,tushare.hk_daily,9618.HK,1412,1411,0,success,full refresh from listing date completed
2026-03-17T19:39:29Z,tushare.hk_daily,3690.HK,1840,1839,0,success,full refresh from listing date completed
2026-03-17T19:39:31Z,tushare.hk_daily,9988.HK,1550,1549,0,success,full refresh from listing date completed
2026-03-17T19:39:32Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-17T19:39:34Z,tushare.index_global,HSI,1525,1524,0,success,hsi full refresh completed via index_global
2026-03-17T19:39:36Z,tushare.index_global,HKTECH,1386,1386,0,success,hktech full refresh completed via index_global
2026-03-17T19:39:37Z,yfinance.^HSCE,HSCEI,1526,1525,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-17T19:48:41Z,tushare.hk_daily,9988.HK,1550,1549,0,success,full refresh from listing date completed
2026-03-17T19:58:52Z,tushare.hk_daily,02618.HK,1180,1180,0,success,full refresh from listing date completed
2026-03-17T19:58:54Z,tushare.hk_daily,9618.HK,1412,1411,0,success,full refresh from listing date completed
2026-03-17T19:58:55Z,tushare.hk_daily,3690.HK,1840,1839,0,success,full refresh from listing date completed
2026-03-17T19:58:57Z,tushare.hk_daily,9988.HK,1550,1549,0,success,full refresh from listing date completed
2026-03-17T19:58:58Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-17T19:58:59Z,tushare.index_global,HSI,1525,1524,0,success,hsi full refresh completed via index_global
2026-03-17T19:59:01Z,tushare.index_global,HKTECH,1386,1386,0,success,hktech full refresh completed via index_global
2026-03-17T19:59:02Z,yfinance.^HSCE,HSCEI,1526,1525,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-17T19:59:57Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-17T20:02:54Z,tushare.index_global,HSI,1525,1524,0,success,hsi full refresh completed via index_global
2026-03-17T20:29:04Z,tushare.hk_daily,2057.HK,1341,1338,2,success,full refresh from listing date completed
2026-03-17T20:53:13Z,tushare.hk_daily,1519.HK,586,586,0,success,full refresh from listing date completed
2026-03-17T21:01:34Z,tushare.hk_daily,02618.HK,1180,1180,0,success,full refresh from listing date completed
2026-03-17T21:01:35Z,tushare.hk_daily,9618.HK,1412,1411,0,success,full refresh from listing date completed
2026-03-17T21:01:37Z,tushare.hk_daily,3690.HK,1840,1839,0,success,full refresh from listing date completed
2026-03-17T21:01:39Z,tushare.hk_daily,9988.HK,1550,1549,0,success,full refresh from listing date completed
2026-03-17T21:01:41Z,tushare.hk_daily,2057.HK,1341,1338,2,success,full refresh from listing date completed
2026-03-17T21:01:42Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-17T21:01:44Z,tushare.index_global,HSI,1525,1524,0,success,hsi full refresh completed via index_global
2026-03-17T21:01:45Z,tushare.index_global,HKTECH,1386,1386,0,success,hktech full refresh completed via index_global
2026-03-17T21:01:46Z,yfinance.^HSCE,HSCEI,1526,1525,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-17T21:33:07Z,tushare.hk_daily,02618.HK,1180,1180,0,success,full refresh from listing date completed
2026-03-17T21:33:09Z,tushare.hk_daily,9618.HK,1412,1411,0,success,full refresh from listing date completed
2026-03-17T21:33:10Z,tushare.hk_daily,3690.HK,1840,1839,0,success,full refresh from listing date completed
2026-03-17T21:33:12Z,tushare.hk_daily,9988.HK,1550,1549,0,success,full refresh from listing date completed
2026-03-17T21:33:13Z,tushare.hk_daily,2057.HK,1341,1338,2,success,full refresh from listing date completed
2026-03-17T21:33:14Z,tushare.hk_daily,1519.HK,586,586,0,success,full refresh from listing date completed
2026-03-17T21:33:15Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-17T21:33:16Z,tushare.index_global,HSI,1525,1524,0,success,hsi full refresh completed via index_global
2026-03-17T21:33:18Z,tushare.index_global,HKTECH,1386,1386,0,success,hktech full refresh completed via index_global
2026-03-17T21:33:19Z,yfinance.^HSCE,HSCEI,1526,1525,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-17T21:50:10Z,tushare.hk_daily,02618.HK,1180,1180,0,success,full refresh from listing date completed
2026-03-17T21:50:11Z,tushare.hk_daily,9618.HK,1412,1411,0,success,full refresh from listing date completed
2026-03-17T21:50:13Z,tushare.hk_daily,3690.HK,1840,1839,0,success,full refresh from listing date completed
2026-03-17T21:50:15Z,tushare.hk_daily,9988.HK,1550,1549,0,success,full refresh from listing date completed
2026-03-17T21:50:16Z,tushare.hk_daily,2057.HK,1341,1338,2,success,full refresh from listing date completed
2026-03-17T21:50:18Z,tushare.hk_daily,1519.HK,586,586,0,success,full refresh from listing date completed
2026-03-17T21:50:19Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-17T21:50:21Z,tushare.index_global,HSI,1525,1524,0,success,hsi full refresh completed via index_global
2026-03-17T21:50:22Z,tushare.index_global,HKTECH,1386,1386,0,success,hktech full refresh completed via index_global
2026-03-17T21:50:23Z,yfinance.^HSCE,HSCEI,1526,1525,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-17T21:55:51Z,tushare.hk_daily,02618.HK,1180,1180,0,success,full refresh from listing date completed
2026-03-17T21:55:53Z,tushare.hk_daily,9618.HK,1412,1411,0,success,full refresh from listing date completed
2026-03-17T21:55:55Z,tushare.hk_daily,3690.HK,1840,1839,0,success,full refresh from listing date completed
2026-03-17T21:55:56Z,tushare.hk_daily,9988.HK,1550,1549,0,success,full refresh from listing date completed
2026-03-17T21:55:58Z,tushare.hk_daily,2057.HK,1341,1338,2,success,full refresh from listing date completed
2026-03-17T21:55:59Z,tushare.hk_daily,1519.HK,586,586,0,success,full refresh from listing date completed
2026-03-17T21:56:00Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-17T21:56:02Z,tushare.index_global,HSI,1525,1524,0,success,hsi full refresh completed via index_global
2026-03-17T21:56:03Z,tushare.index_global,HKTECH,1386,1386,0,success,hktech full refresh completed via index_global
2026-03-17T21:56:05Z,yfinance.^HSCE,HSCEI,1526,1525,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-18T11:04:26Z,tushare.hk_daily,02618.HK,1181,1181,0,success,full refresh from listing date completed
2026-03-18T12:00:32Z,tushare.hk_daily,3690.HK,1841,1840,0,success,full refresh from listing date completed
2026-03-18T12:01:33Z,yfinance.^HSCE,HSCEI,1527,1526,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-18T12:02:05Z,tushare.hk_daily,9988.HK,1551,1550,0,success,full refresh from listing date completed
2026-03-18T12:02:37Z,tushare.hk_daily,2057.HK,1342,1339,2,success,full refresh from listing date completed
2026-03-18T12:03:34Z,tushare.hk_daily,1519.HK,587,587,0,success,full refresh from listing date completed
2026-03-18T19:54:57Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-18T19:58:36Z,tushare.index_global,HSI,1526,1525,0,success,hsi full refresh completed via index_global
2026-03-18T20:02:50Z,tushare.index_global,HKTECH,1387,1387,0,success,hktech full refresh completed via index_global
2026-03-19T10:57:30Z,tushare.hk_daily,02618.HK,1182,1182,0,success,full refresh from listing date completed
2026-03-19T11:51:50Z,tushare.hk_daily,3690.HK,1842,1841,0,success,full refresh from listing date completed
2026-03-19T11:52:29Z,tushare.hk_daily,9618.HK,1414,1413,0,success,full refresh from listing date completed
2026-03-19T11:53:51Z,tushare.hk_daily,9988.HK,1552,1551,0,success,full refresh from listing date completed
2026-03-19T11:55:49Z,tushare.hk_daily,1519.HK,588,588,0,success,full refresh from listing date completed
2026-03-19T19:55:44Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-19T19:59:19Z,tushare.index_global,HSI,1527,1526,0,success,hsi full refresh completed via index_global
2026-03-19T20:03:41Z,tushare.index_global,HKTECH,1388,1388,0,success,hktech full refresh completed via index_global
2026-03-20T10:53:52Z,tushare.hk_daily,02618.HK,1183,1183,0,success,full refresh from listing date completed
2026-03-20T11:46:38Z,tushare.hk_daily,3690.HK,1843,1842,0,success,full refresh from listing date completed
2026-03-20T11:47:43Z,yfinance.^HSCE,HSCEI,1528,1527,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-20T11:48:12Z,tushare.hk_daily,9988.HK,1553,1552,0,success,full refresh from listing date completed
2026-03-20T11:49:22Z,tushare.hk_daily,2057.HK,1344,1341,2,success,full refresh from listing date completed
2026-03-20T11:50:55Z,tushare.hk_daily,1519.HK,589,589,0,success,full refresh from listing date completed
2026-03-20T19:51:17Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-20T19:54:21Z,tushare.index_global,HSI,1528,1527,0,success,hsi full refresh completed via index_global
2026-03-20T19:59:36Z,tushare.index_global,HKTECH,1389,1389,0,success,hktech full refresh completed via index_global
2026-03-21T10:41:05Z,tushare.hk_daily,02618.HK,1183,1183,0,success,full refresh from listing date completed
2026-03-21T19:40:50Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-21T19:44:28Z,tushare.index_global,HSI,1528,1527,0,success,hsi full refresh completed via index_global
2026-03-21T19:50:03Z,tushare.index_global,HKTECH,1389,1389,0,success,hktech full refresh completed via index_global
2026-03-22T10:42:32Z,tushare.hk_daily,02618.HK,1183,1183,0,success,full refresh from listing date completed
2026-03-22T19:41:56Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-22T19:45:31Z,tushare.index_global,HSI,1528,1527,0,success,hsi full refresh completed via index_global
2026-03-22T19:50:29Z,tushare.index_global,HKTECH,1389,1389,0,success,hktech full refresh completed via index_global
2026-03-23T11:05:56Z,tushare.hk_daily,02618.HK,1184,1184,0,success,full refresh from listing date completed
2026-03-23T11:56:10Z,tushare.hk_daily,3690.HK,1844,1843,0,success,full refresh from listing date completed
2026-03-23T11:56:49Z,yfinance.^HSCE,HSCEI,1530,1529,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-23T11:57:53Z,tushare.hk_daily,9988.HK,1554,1553,0,success,full refresh from listing date completed
2026-03-23T11:59:41Z,tushare.hk_daily,1519.HK,590,590,0,success,full refresh from listing date completed
2026-03-23T19:58:31Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-23T20:01:45Z,tushare.index_global,HSI,1529,1528,0,success,hsi full refresh completed via index_global
2026-03-23T20:06:35Z,tushare.index_global,HKTECH,1390,1390,0,success,hktech full refresh completed via index_global
2026-03-24T11:04:00Z,tushare.hk_daily,02618.HK,1185,1185,0,success,full refresh from listing date completed
2026-03-24T11:57:58Z,tushare.hk_daily,3690.HK,1845,1844,0,success,full refresh from listing date completed
2026-03-24T11:58:34Z,tushare.hk_daily,9618.HK,1417,1416,0,success,full refresh from listing date completed
2026-03-24T11:59:18Z,yfinance.^HSCE,HSCEI,1531,1530,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-24T12:00:01Z,tushare.hk_daily,9988.HK,1555,1554,0,success,full refresh from listing date completed
2026-03-24T12:00:49Z,tushare.hk_daily,2057.HK,1346,1343,2,success,full refresh from listing date completed
2026-03-24T12:01:32Z,tushare.hk_daily,1519.HK,591,591,0,success,full refresh from listing date completed
2026-03-24T19:58:15Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-24T20:02:01Z,tushare.index_global,HSI,1530,1529,0,success,hsi full refresh completed via index_global
2026-03-24T20:04:57Z,tushare.index_global,HKTECH,1391,1391,0,success,hktech full refresh completed via index_global
2026-03-25T11:01:38Z,tushare.hk_daily,02618.HK,1186,1186,0,success,full refresh from listing date completed
2026-03-25T11:58:01Z,tushare.hk_daily,3690.HK,1846,1845,0,success,full refresh from listing date completed
2026-03-25T11:58:30Z,tushare.hk_daily,9618.HK,1418,1417,0,success,full refresh from listing date completed
2026-03-25T11:59:12Z,yfinance.^HSCE,HSCEI,1532,1531,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-25T11:59:53Z,tushare.hk_daily,2057.HK,1347,1344,2,success,full refresh from listing date completed
2026-03-25T12:00:56Z,tushare.hk_daily,1519.HK,592,592,0,success,full refresh from listing date completed
2026-03-25T19:56:23Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-25T20:00:32Z,tushare.index_global,HSI,1531,1530,0,success,hsi full refresh completed via index_global
2026-03-25T20:04:39Z,tushare.index_global,HKTECH,1392,1392,0,success,hktech full refresh completed via index_global
2026-03-26T11:08:32Z,tushare.hk_daily,02618.HK,1187,1187,0,success,full refresh from listing date completed
2026-03-26T12:01:10Z,tushare.hk_daily,3690.HK,1847,1846,0,success,full refresh from listing date completed
2026-03-26T12:01:39Z,tushare.hk_daily,9618.HK,1419,1418,0,success,full refresh from listing date completed
2026-03-26T12:02:50Z,yfinance.^HSCE,HSCEI,1533,1532,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-26T12:04:27Z,tushare.hk_daily,9988.HK,1557,1556,0,success,full refresh from listing date completed
2026-03-26T12:05:00Z,tushare.hk_daily,2057.HK,1348,1345,2,success,full refresh from listing date completed
2026-03-26T12:05:27Z,tushare.hk_daily,1519.HK,593,593,0,success,full refresh from listing date completed
2026-03-26T19:59:16Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-26T20:00:59Z,tushare.index_global,HSI,1532,1531,0,success,hsi full refresh completed via index_global
2026-03-26T20:02:59Z,tushare.index_global,HKTECH,1393,1393,0,success,hktech full refresh completed via index_global
2026-03-27T11:01:24Z,tushare.hk_daily,02618.HK,1188,1188,0,success,full refresh from listing date completed
2026-03-27T11:57:39Z,tushare.hk_daily,3690.HK,1848,1847,0,success,full refresh from listing date completed
2026-03-27T11:58:46Z,yfinance.^HSCE,HSCEI,1534,1533,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-27T11:59:20Z,tushare.hk_daily,9988.HK,1558,1557,0,success,full refresh from listing date completed
2026-03-27T11:59:44Z,tushare.hk_daily,2057.HK,1349,1346,2,success,full refresh from listing date completed
2026-03-27T12:00:57Z,tushare.hk_daily,1519.HK,594,594,0,success,full refresh from listing date completed
2026-03-27T19:53:31Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-27T19:57:46Z,tushare.index_global,HSI,1533,1532,0,success,hsi full refresh completed via index_global
2026-03-27T20:03:34Z,tushare.index_global,HKTECH,1394,1394,0,success,hktech full refresh completed via index_global
2026-03-28T10:47:20Z,tushare.hk_daily,02618.HK,1188,1188,0,success,full refresh from listing date completed
2026-03-28T19:47:00Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-28T19:51:32Z,tushare.index_global,HSI,1533,1532,0,success,hsi full refresh completed via index_global
2026-03-28T19:54:46Z,tushare.index_global,HKTECH,1394,1394,0,success,hktech full refresh completed via index_global
2026-03-29T10:49:47Z,tushare.hk_daily,02618.HK,1188,1188,0,success,full refresh from listing date completed
2026-03-29T19:49:18Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-29T19:53:39Z,tushare.index_global,HSI,1533,1532,0,success,hsi full refresh completed via index_global
2026-03-29T19:57:33Z,tushare.index_global,HKTECH,1394,1394,0,success,hktech full refresh completed via index_global
2026-03-30T11:14:45Z,tushare.hk_daily,02618.HK,1189,1189,0,success,full refresh from listing date completed
2026-03-30T12:05:44Z,tushare.hk_daily,3690.HK,1849,1848,0,success,full refresh from listing date completed
2026-03-30T12:06:22Z,tushare.hk_daily,9618.HK,1421,1420,0,success,full refresh from listing date completed
2026-03-30T12:06:55Z,yfinance.^HSCE,HSCEI,1535,1534,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-30T12:07:31Z,tushare.hk_daily,9988.HK,1559,1558,0,success,full refresh from listing date completed
2026-03-30T12:08:06Z,tushare.hk_daily,2057.HK,1350,1347,2,success,full refresh from listing date completed
2026-03-30T20:02:56Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-30T20:04:41Z,tushare.index_global,HSI,1534,1533,0,success,hsi full refresh completed via index_global
2026-03-30T20:07:56Z,tushare.index_global,HKTECH,1395,1395,0,success,hktech full refresh completed via index_global
2026-03-31T11:08:08Z,tushare.hk_daily,02618.HK,1190,1190,0,success,full refresh from listing date completed
2026-03-31T12:01:37Z,tushare.hk_daily,3690.HK,1850,1849,0,success,full refresh from listing date completed
2026-03-31T12:03:14Z,yfinance.^HSCE,HSCEI,1536,1535,0,success,hscei full refresh completed via yfinance ^HSCE
2026-03-31T12:04:16Z,tushare.hk_daily,9988.HK,1560,1559,0,success,full refresh from listing date completed
2026-03-31T12:05:38Z,tushare.hk_daily,1519.HK,596,596,0,success,full refresh from listing date completed
2026-03-31T20:02:11Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-03-31T20:04:07Z,tushare.index_global,HSI,1535,1534,0,success,hsi full refresh completed via index_global
2026-03-31T20:08:01Z,tushare.index_global,HKTECH,1396,1396,0,success,hktech full refresh completed via index_global
2026-04-01T11:11:12Z,tushare.hk_daily,02618.HK,1191,1191,0,success,full refresh from listing date completed
2026-04-01T12:02:10Z,tushare.hk_daily,3690.HK,1851,1850,0,success,full refresh from listing date completed
2026-04-01T12:02:39Z,tushare.hk_daily,9618.HK,1423,1422,0,success,full refresh from listing date completed
2026-04-01T12:03:52Z,yfinance.^HSCE,HSCEI,1537,1536,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-01T12:05:39Z,tushare.hk_daily,9988.HK,1561,1560,0,success,full refresh from listing date completed
2026-04-01T12:06:13Z,tushare.hk_daily,2057.HK,1352,1349,2,success,full refresh from listing date completed
2026-04-01T20:03:44Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-01T20:06:30Z,tushare.index_global,HSI,1536,1535,0,success,hsi full refresh completed via index_global
2026-04-01T20:09:07Z,tushare.index_global,HKTECH,1397,1397,0,success,hktech full refresh completed via index_global
2026-04-02T11:06:00Z,tushare.hk_daily,02618.HK,1192,1192,0,success,full refresh from listing date completed
2026-04-02T11:59:17Z,tushare.hk_daily,3690.HK,1852,1851,0,success,full refresh from listing date completed
2026-04-02T11:59:45Z,tushare.hk_daily,9618.HK,1424,1423,0,success,full refresh from listing date completed
2026-04-02T12:01:14Z,yfinance.^HSCE,HSCEI,1538,1537,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-02T12:02:07Z,tushare.hk_daily,9988.HK,1562,1561,0,success,full refresh from listing date completed
2026-04-02T12:02:45Z,tushare.hk_daily,2057.HK,1353,1350,2,success,full refresh from listing date completed
2026-04-02T12:03:41Z,tushare.hk_daily,1519.HK,598,598,0,success,full refresh from listing date completed
2026-04-02T19:59:23Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-02T20:02:07Z,tushare.index_global,HSI,1537,1536,0,success,hsi full refresh completed via index_global
2026-04-02T20:04:58Z,tushare.index_global,HKTECH,1398,1398,0,success,hktech full refresh completed via index_global
2026-04-03T10:58:51Z,tushare.hk_daily,02618.HK,1192,1192,0,success,full refresh from listing date completed
2026-04-03T11:54:56Z,tushare.hk_daily,9618.HK,1424,1423,0,success,full refresh from listing date completed
2026-04-03T11:55:37Z,yfinance.^HSCE,HSCEI,1538,1537,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-03T11:56:14Z,tushare.hk_daily,9988.HK,1562,1561,0,success,full refresh from listing date completed
2026-04-03T11:56:41Z,tushare.hk_daily,2057.HK,1353,1350,2,success,full refresh from listing date completed
2026-04-03T11:57:45Z,tushare.hk_daily,1519.HK,598,598,0,success,full refresh from listing date completed
2026-04-03T19:55:04Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-03T19:57:58Z,tushare.index_global,HSI,1537,1536,0,success,hsi full refresh completed via index_global
2026-04-03T20:02:50Z,tushare.index_global,HKTECH,1398,1398,0,success,hktech full refresh completed via index_global
2026-04-04T10:48:58Z,tushare.hk_daily,02618.HK,1192,1192,0,success,full refresh from listing date completed
2026-04-04T19:48:23Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-04T19:52:49Z,tushare.index_global,HSI,1537,1536,0,success,hsi full refresh completed via index_global
2026-04-04T19:56:43Z,tushare.index_global,HKTECH,1398,1398,0,success,hktech full refresh completed via index_global
2026-04-05T10:51:01Z,tushare.hk_daily,02618.HK,1192,1192,0,success,full refresh from listing date completed
2026-04-05T19:51:11Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-05T19:55:21Z,tushare.index_global,HSI,1537,1536,0,success,hsi full refresh completed via index_global
2026-04-05T19:58:00Z,tushare.index_global,HKTECH,1398,1398,0,success,hktech full refresh completed via index_global
2026-04-06T11:09:12Z,tushare.hk_daily,02618.HK,1192,1192,0,success,full refresh from listing date completed
2026-04-06T11:59:28Z,tushare.hk_daily,3690.HK,1852,1851,0,success,full refresh from listing date completed
2026-04-06T12:00:27Z,tushare.hk_daily,9618.HK,1424,1423,0,success,full refresh from listing date completed
2026-04-06T12:01:49Z,yfinance.^HSCE,HSCEI,1538,1537,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-06T12:02:10Z,tushare.hk_daily,9988.HK,1562,1561,0,success,full refresh from listing date completed
2026-04-06T12:02:40Z,tushare.hk_daily,2057.HK,1353,1350,2,success,full refresh from listing date completed
2026-04-06T12:03:19Z,tushare.hk_daily,1519.HK,598,598,0,success,full refresh from listing date completed
2026-04-06T20:00:24Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-06T20:03:49Z,tushare.index_global,HSI,1537,1536,0,success,hsi full refresh completed via index_global
2026-04-06T20:07:13Z,tushare.index_global,HKTECH,1398,1398,0,success,hktech full refresh completed via index_global
2026-04-07T11:11:40Z,tushare.hk_daily,02618.HK,1192,1192,0,success,full refresh from listing date completed
2026-04-07T12:03:32Z,tushare.hk_daily,3690.HK,1852,1851,0,success,full refresh from listing date completed
2026-04-07T12:04:28Z,tushare.hk_daily,9618.HK,1424,1423,0,success,full refresh from listing date completed
2026-04-07T12:05:11Z,yfinance.^HSCE,HSCEI,1538,1537,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-07T12:06:03Z,tushare.hk_daily,9988.HK,1562,1561,0,success,full refresh from listing date completed
2026-04-07T20:03:02Z,tushare.hk_trade_calendar,HK_CALENDAR,731,731,0,success,hk trade calendar refresh completed
2026-04-07T20:04:58Z,tushare.index_global,HSI,1537,1536,0,success,hsi full refresh completed via index_global
2026-04-07T20:07:41Z,tushare.index_global,HKTECH,1398,1398,0,success,hktech full refresh completed via index_global
2026-04-08T11:12:30Z,tushare.hk_daily,02618.HK,1193,1193,0,success,full refresh from listing date completed
2026-04-08T12:03:47Z,tushare.hk_daily,3690.HK,1853,1852,0,success,full refresh from listing date completed
2026-04-08T12:04:28Z,tushare.hk_daily,9618.HK,1425,1424,0,success,full refresh from listing date completed
2026-04-08T12:05:22Z,yfinance.^HSCE,HSCEI,1539,1538,0,success,hscei full refresh completed via yfinance ^HSCE
2026-04-08T12:06:02Z,tushare.hk_daily,9988.HK,1563,1562,0,success,full refresh from listing date completed
